Shoulder_Angle,Elbow_Angle,Hip_Angle,Knee_Angle,Ankle_Angle,Shoulder_Ground_Angle,Elbow_Ground_Angle,Hip_Ground_Angle,Knee_Ground_Angle,Ankle_Ground_Angle,Side_is_left,Label
80.34904403848216,179.73937408362838,179.0646032004783,173.86682171869006,93.25266873612055,90.0,90.0,90.0,90.0,90.0,1,No Exercise
20.624234130316704,27.60029060342169,178.64333502880808,178.80833005755585,178.8834170480178,90.0,90.0,90.0,90.0,-90.0,1,Pull ups
20.613052461973613,44.95709103809067,120.53438114790316,110.03614243338164,170.9069579925274,90.0,90.0,90.0,90.0,-90.0,1,Russian twists
176.9440615857141,179.33368180025855,0.5491162052060493,176.97427371511023,5.603515792456306,90.0,90.0,90.0,90.0,90.0,1,Pull ups
156.3158753143359,40.76815307312388,1.1378928022950618,151.5083413373099,12.876710110257408,90.0,90.0,90.0,90.0,90.0,1,Push Ups
6.66959010159516,117.7579434715898,48.70173173717984,66.32720856078478,143.75565902714996,90.0,90.0,90.0,90.0,90.0,1,Russian twists
63.618996514898015,45.93499438323314,172.02255182262442,179.2908433608892,10.59706663987631,90.0,90.0,90.0,90.0,90.0,1,Push Ups
23.00017665379537,22.274260846368858,74.69095157535885,73.71797357584362,173.1237964947148,90.0,90.0,90.0,90.0,-90.0,1,Squats
18.751073337717827,81.73510676659481,50.67941200799307,78.77178397599367,119.2676335491258,90.0,90.0,90.0,90.0,90.0,1,Russian twists
46.62553716294342,176.10418728677558,165.94517482438454,179.37965810937027,147.08034739482682,90.0,90.0,90.0,90.0,90.0,1,Push Ups
47.45026018213041,34.911951731807754,173.54562414637496,176.30180931820288,12.664437459065857,90.0,90.0,90.0,90.0,90.0,1,Push Ups
121.61807044067432,118.75552987649044,162.9409519263294,174.46171489668222,170.37141086078176,90.0,90.0,90.0,90.0,90.0,1,Jumping Jacks
3.89574194913262,35.34040956073919,4.227258386979858,156.10358145113298,6.153786066142772,90.0,90.0,90.0,90.0,90.0,1,Pull ups
1.1267544344831537,66.49353105519533,33.56521055323136,29.217927573280285,167.93548007958242,90.0,90.0,90.0,90.0,90.0,1,Squats
85.17364087517139,173.34310691040545,172.53222846343547,171.38930028564545,86.93030933437252,90.0,90.0,90.0,90.0,90.0,1,No Exercise
3.4982350920632714,73.61787935593537,178.32227906087326,179.721710976128,97.612188655928,90.0,90.0,90.0,90.0,90.0,1,Push Ups
8.662216142564551,169.03672939641825,171.78580880205345,173.57595049737563,172.04076661162193,90.0,90.0,90.0,90.0,90.0,1,Pull ups
175.0511686794959,179.49975838973336,3.480904952031475,175.83650717162385,5.65890337551031,90.0,90.0,90.0,90.0,90.0,1,Pull ups
23.3524463669601,93.51308419969604,170.20915643016264,175.08858324891827,94.1599695781424,90.0,90.0,90.0,90.0,90.0,1,Push Ups
14.377716747103742,25.985775659665805,13.657778985791824,14.731198035646273,173.4026562455926,90.0,90.0,90.0,90.0,90.0,1,Russian twists
0.4443556634581642,35.24189563574774,33.51261745724528,24.9101601393778,164.52850569656644,90.0,90.0,90.0,90.0,90.0,1,Squats
75.76023725604668,106.95066833777798,170.02747678848138,179.41352003360035,172.67430458171177,90.0,90.0,90.0,90.0,90.0,1,Jumping Jacks
0.1884753468324667,115.63394585470012,139.58329540885217,136.36897409214453,165.3375003122288,90.0,90.0,90.0,90.0,90.0,1,Squats
48.96504976853812,167.21827997623242,174.7387907756172,148.2223727517991,93.373868945577,90.0,90.0,90.0,90.0,90.0,1,Push Ups
61.574711151374366,45.61333310248644,28.956178629370648,144.45345778914066,45.854130316652174,90.0,90.0,90.0,90.0,90.0,1,Pull ups
54.679710223865456,163.01605276433227,170.208345605134,159.84820807978275,104.33401978397782,90.0,90.0,90.0,90.0,90.0,1,Push Ups
12.032741667504691,167.0532265859716,177.7415900861859,178.62651374641877,174.7183049449712,90.0,90.0,90.0,90.0,90.0,1,Jumping Jacks
173.57150705411905,178.37239604230248,179.41353848361445,165.734148772296,169.27139120880136,90.0,90.0,90.0,90.0,90.0,1,Jumping Jacks
80.80375997287847,177.61613052847497,170.2567734530355,174.75019019916138,90.99790308419352,90.0,90.0,90.0,90.0,90.0,1,No Exercise
6.735598862960118,64.5746163836586,89.5905205092202,81.9654463587764,152.35097084840322,90.0,90.0,90.0,90.0,90.0,1,Squats
91.79185016859958,170.22940856444256,171.93356326122725,172.06720505752827,87.08653738963505,90.0,90.0,90.0,90.0,90.0,1,No Exercise
23.37319262782044,21.41748385608521,179.59893752992423,179.9256801587167,179.96250817394932,90.0,90.0,-90.0,-90.0,-90.0,1,Squats
5.905602399354648,19.02689249924603,103.90216094536116,110.94946014629387,166.45929328410924,90.0,90.0,90.0,90.0,90.0,1,Squats
9.07477066319464,101.05064870976211,171.58014886052547,133.58342341435667,80.46505019584171,90.0,90.0,90.0,90.0,90.0,1,Push Ups
176.45046676938043,173.9923439801479,179.41800124050673,179.99513230025656,179.28965075459203,90.0,90.0,90.0,90.0,90.0,1,Pull ups
87.12865407361791,172.80119241177704,171.91889535711417,177.7794259046313,92.50764229137368,90.0,90.0,90.0,90.0,90.0,1,No Exercise
164.22601182529283,151.79742643520513,159.82070407934714,177.61509717165669,165.97632606402624,90.0,90.0,90.0,90.0,90.0,1,Jumping Jacks
15.171133214284335,13.182594038922836,167.79259260242094,169.68695228169972,174.6016203330215,90.0,90.0,90.0,90.0,90.0,1,Pull ups
95.77460647577875,172.16518238734886,174.54758851325153,178.7725613129226,85.24348691579519,90.0,90.0,90.0,90.0,90.0,1,No Exercise
176.13724806274047,125.39879104510504,90.59332982728854,129.86319786686332,89.2374621290827,90.0,90.0,90.0,90.0,90.0,1,Push Ups
122.28813532381191,119.27964742546284,169.498946368238,177.2441002535086,176.91829934248324,90.0,90.0,90.0,90.0,90.0,1,Pull ups
11.200550221150102,178.60326117958104,164.29757129744252,137.32762124768254,151.5241565843401,90.0,90.0,90.0,90.0,90.0,1,Push Ups
138.45234918642805,155.17670209345104,179.39007882063717,177.82131073282406,164.26042249580146,90.0,90.0,90.0,90.0,90.0,1,Pull ups
54.77673231342647,176.2566345416073,164.58565835789213,145.40008718994912,99.93180646389568,90.0,90.0,90.0,90.0,90.0,1,Push Ups
96.272989167202,168.06401469862655,118.43680431196,131.83075409448637,160.73379778502735,90.0,90.0,90.0,90.0,90.0,1,Squats
